Route_ID,Origin_State,Origin_City,Destination_State,Destination_City,Distance_km,Avg_Transit_Days,Toll_Charges_INR,Preferred_Vehicle,Highway_Route,Active,Carrier_ID,Avg_Fuel_Cost_INR,Last_Updated,SLA_Days,Risk_Level
RTE001308,Bihar,Muzaffarpur,Karnataka,Hubli,--,14,3788.08,Container Truck,FALSE,FALSE,CAR014,6515.98,2022-10-12 00:00:00,6,Medium
RTE001309,Haryana,Ambala,Madhya Pradesh,Jabalpur,--,13,4267.84,Container Truck,FALSE,FALSE,CAR015,9820.4,2023-09-22 00:00:00,1,Low
RTE001310,Rajasthan,Ajmer,Karnataka,Hubli,3250,11,6409.47,Pickup Van,TRUE,TRUE,CAR005,23998.62,2022-02-11 00:00:00,7,Critical
RTE001311,Odisha,Berhampur,Rajasthan,Jaipur,TBD,7,3141.14,Pickup Van,TRUE,FALSE,CAR013,14603.89,2021-08-06 00:00:00,1,Critical
RTE001312,Telangana,Hyderabad,Delhi,Noida,unknown,12,2349.78,Refrigerated Truck,TRUE,TRUE,CAR011,18557.59,2021-10-22 00:00:00,9,Critical
RTE001313,Kerala,Thrissur,Uttar Pradesh,Agra,489,1,3834.66,Light Commercial Vehicle,TRUE,TRUE,CAR011,2886.99,2022-06-13 00:00:00,3,High
RTE001314,Assam,Silchar,Himachal Pradesh,Shimla,1849,14,,2-Wheeler,TRUE,FALSE,CAR010,13731.59,2024-08-17 00:00:00,3,High
RTE001315,Gujarat,Surat,Uttarakhand,Dehradun,1503,13,2057.9,Tempo,TRUE,FALSE,CAR003,,2022-11-09 00:00:00,5,Low
RTE001316,Haryana,Gurugram,Himachal Pradesh,Mandi,322,10,6481.14,2-Wheeler,FALSE,TRUE,CAR004,2155.5,2021-12-13 00:00:00,9,High
RTE001317,Rajasthan,Jaipur,West Bengal,Durgapur,unknown,2,,Heavy Truck,TRUE,FALSE,CAR012,15554.05,2024-02-02 00:00:00,9,Low
RTE001318,Tamil Nadu,Salem,Punjab,Ludhiana,2738,11,259.42,Mini Truck,TRUE,TRUE,CAR003,18040.24,2023-08-13 00:00:00,4,Critical
RTE001319,Karnataka,Hubli,Goa,Mapusa,249,6,5434.03,Mini Truck,FALSE,TRUE,CAR014,1843.64,2023-12-07 00:00:00,8,Critical
RTE001320,Uttar Pradesh,Kanpur,Assam,Tezpur,623,9,4178.3,Pickup Van,FALSE,FALSE,CAR003,3325.04,2022-03-09 00:00:00,3,Low
RTE001321,Assam,Guwahati,Madhya Pradesh,Gwalior,1877,10,927.42,Medium Truck,N,TRUE,CAR005,8505.34,2023-07-02 00:00:00,3,High
RTE001322,Bihar,Darbhanga,Bihar,Darbhanga,2951,5,5411.33,Tempo,FALSE,TRUE,CAR005,16032.19,2022-03-01 00:00:00,4,Critical
RTE001323,West Bengal,Asansol,Madhya Pradesh,Gwalior,404,2,2715.59,Medium Truck,FALSE,FALSE,CAR007,2168.2,2021-02-18 00:00:00,1,Critical
RTE001324,Uttar Pradesh,Kanpur,Rajasthan,Jaipur,3562,11,6200.78,Container Truck,FALSE,TRUE,CAR001,23868.33,2023-03-08 00:00:00,2,High
RTE001325,Uttar Pradesh,Agra,Karnataka,Mysuru,920,9,432.92,Pickup Van,TRUE,TRUE,CAR009,4662.61,2024-06-02 00:00:00,1,Low
RTE001326,Punjab,Jalandhar,Jharkhand,Ranchi,2022,14,579.11,Refrigerated Truck,TRUE,TRUE,CAR015,,2022-04-09 00:00:00,3,Medium
RTE001327,Himachal Pradesh,Solan,Uttar Pradesh,Meerut,1681,12,7319.65,Medium Truck,FALSE,FALSE,CAR008,7199.83,2022-10-30 00:00:00,3,Medium
RTE001328,Tamil Nadu,Madurai,Kerala,Kannur,906,1,1054.17,Container Truck,TRUE,FALSE,CAR009,6281.1,2023-03-09 00:00:00,1,Low
RTE001329,Himachal Pradesh,Solan,Uttar Pradesh,Agra,2732,5,5175.92,Pickup Van,TRUE,TRUE,CAR014,,2021-12-27 00:00:00,1,Low
RTE001330,Uttarakhand,Rishikesh,Himachal Pradesh,Dharamshala,2836,6,3317.59,Medium Truck,TRUE,TRUE,CAR011,14704.14,2023-07-21 00:00:00,5,High
RTE001331,Assam,Dibrugarh,Punjab,Patiala,408,2,7428.04,Refrigerated Truck,TRUE,FALSE,CAR009,2434.26,2024-01-22 00:00:00,7,Low
RTE001332,Assam,Jorhat,West Bengal,Howrah,258,7,7448.51,Medium Truck,TRUE,FALSE,CAR014,2027.13,2024-12-29 00:00:00,4,Low
RTE001333,Rajasthan,Jaipur,West Bengal,Howrah,3647,1,544.52,Light Commercial Vehicle,FALSE,TRUE,CAR005,14986.35,2022-05-09 00:00:00,10,High
RTE001334,Maharashtra,Nashik,Odisha,Sambalpur,1321,6,6818.18,Pickup Van,TRUE,FALSE,CAR008,6379.32,2023-04-23 00:00:00,4,Low
RTE001335,Haryana,Ambala,Delhi,New Delhi,971,11,3616.46,Mini Truck,TRUE,TRUE,CAR010,,2024-07-17 00:00:00,4,High
RTE001336,Maharashtra,Nashik,Gujarat,Ahmedabad,2898,12,6001.84,Tempo,TRUE,FALSE,CAR007,16618.74,2022-12-10 00:00:00,8,Critical
RTE001337,Gujarat,Vadodara,Tamil Nadu,Chennai,2522,8,693.48,Medium Truck,TRUE,FALSE,CAR012,18325.74,2023-12-14 00:00:00,9,Critical
RTE001338,Tamil Nadu,Salem,Himachal Pradesh,Manali,1266,5,2580.6,Pickup Van,TRUE,FALSE,CAR002,7420.81,2024-06-25 00:00:00,1,Low
RTE001339,Rajasthan,Kota,Odisha,Berhampur,2662,3,2791.93,3-Wheeler,TRUE,FALSE,CAR012,18202.22,2023-05-08 00:00:00,9,Medium
RTE001340,West Bengal,Durgapur,Haryana,Faridabad,1692,4,1229.46,Tempo,FALSE,FALSE,CAR002,12869.84,2023-06-14 00:00:00,6,Critical
RTE001341,Kerala,Kannur,Goa,Panaji,2600,5,2535.15,3-Wheeler,TRUE,TRUE,CAR001,,2023-08-24 00:00:00,8,Critical
RTE001342,Maharashtra,Nagpur,Tamil Nadu,Chennai,1733,13,1415.95,Medium Truck,FALSE,TRUE,CAR007,,2024-01-28 00:00:00,7,Medium
RTE001343,Haryana,Rohtak,Bihar,Patna,2566,3,7974.02,Mini Truck,FALSE,TRUE,CAR010,12336.19,2021-07-21 00:00:00,5,High
RTE001344,Goa,Ponda,Punjab,Bathinda,2868,6,1150.17,Mini Truck,TRUE,TRUE,CAR009,15576.88,2023-12-28 00:00:00,3,High
RTE001345,Kerala,Kochi,West Bengal,Siliguri,1558,9,2825.86,Mini Truck,FALSE,TRUE,CAR007,7947.34,2021-10-20 00:00:00,6,High
RTE001346,Assam,Tezpur,West Bengal,Siliguri,3659,10,2252.3,Mini Truck,FALSE,FALSE,CAR004,25094.09,2024-02-04 00:00:00,1,Medium
RTE001347,Haryana,Ambala,Jharkhand,Ranchi,2368,11,7615.12,3-Wheeler,FALSE,FALSE,CAR009,10250.71,2023-07-16 00:00:00,6,High
RTE001348,Telangana,Nizamabad,West Bengal,Kolkata,493,3,615.23,3-Wheeler,TRUE,TRUE,CAR008,,2023-09-06 00:00:00,4,Critical
RTE001349,Haryana,Faridabad,Gujarat,Vadodara,2697,12,6281.98,Light Commercial Vehicle,FALSE,FALSE,CAR012,15194.47,2023-10-15 00:00:00,8,Low
RTE001350,Assam,Tezpur,Goa,Panaji,3263,12,4894.21,Medium Truck,TRUE,FALSE,CAR014,24972.63,2023-07-11 00:00:00,2,Critical
RTE001351,Gujarat,Vadodara,Goa,Ponda,93,13,6601.12,Mini Truck,FALSE,TRUE,CAR012,469.96,2024-06-01 00:00:00,1,Critical
RTE001352,Gujarat,Ahmedabad,Telangana,Khammam,2950,11,1874.33,Pickup Van,TRUE,FALSE,CAR008,22477.15,2023-07-27 00:00:00,5,Low
RTE001353,Karnataka,Hubli,Telangana,Nizamabad,2104,9,6389.46,2-Wheeler,TRUE,FALSE,CAR009,12791.01,2022-10-10 00:00:00,8,High
RTE001354,Gujarat,Ahmedabad,Madhya Pradesh,Gwalior,289,3,4484.72,Pickup Van,FALSE,TRUE,CAR014,1848.21,2024-02-24 00:00:00,5,Medium
RTE001355,Rajasthan,Kota,Haryana,Faridabad,364,2,6493.84,Pickup Van,TRUE,TRUE,CAR006,1763.62,2024-07-29 00:00:00,10,High
RTE001356,Karnataka,Mysuru,Goa,Mapusa,1848,9,3344.6,Light Commercial Vehicle,TRUE,TRUE,CAR004,14165.03,2023-01-02 00:00:00,6,Medium
RTE001357,Gujarat,Surat,Uttar Pradesh,Kanpur,2755,3,3614.91,Tempo,TRUE,TRUE,CAR009,17329.34,2024-07-28 00:00:00,7,Medium
RTE001358,Delhi,Rohini,West Bengal,Siliguri,TBD,12,3767.28,Tempo,TRUE,TRUE,CAR003,30346.38,2022-12-30 00:00:00,4,High
RTE001359,Himachal Pradesh,Manali,Bihar,Gaya,3842,13,7817.56,2-Wheeler,FALSE,TRUE,CAR012,19298.72,2024-09-06 00:00:00,3,Critical
RTE001360,Uttarakhand,Haldwani,Punjab,Bathinda,2989,4,4168.3,3-Wheeler,FALSE,FALSE,CAR013,23026.14,2024-05-02 00:00:00,6,Medium
RTE001361,Odisha,Cuttack,Jharkhand,Bokaro,2712,11,6908.11,Medium Truck,TRUE,no,CAR007,21132.27,2023-12-29 00:00:00,2,Critical
RTE001362,Assam,Dibrugarh,Rajasthan,Jodhpur,507,10,2022.25,3-Wheeler,TRUE,TRUE,CAR008,2564.58,2022-02-15 00:00:00,2,Medium
RTE001363,Punjab,Patiala,West Bengal,Siliguri,3117,6,1448.56,Mini Truck,FALSE,FALSE,CAR006,19341.92,2023-03-31 00:00:00,10,Critical
RTE001364,Gujarat,Vadodara,Uttarakhand,Haldwani,912,14,668.71,Medium Truck,TRUE,TRUE,CAR010,3826.28,2023-10-19 00:00:00,8,Low
RTE001365,Karnataka,Mangaluru,Tamil Nadu,Chennai,3908,13,1230.98,Tempo,TRUE,FALSE,CAR007,22315.79,2021-11-04 00:00:00,1,Low
RTE001366,Odisha,Rourkela,Odisha,Sambalpur,2030,2,6374.68,Container Truck,TRUE,FALSE,CAR001,11565.23,2024-12-09 00:00:00,1,Low
RTE001367,Uttar Pradesh,Meerut,Maharashtra,Pune,3807,6,4134.76,Medium Truck,TRUE,FALSE,CAR010,21486.95,2023-06-03 00:00:00,3,Low
RTE001368,Bihar,Muzaffarpur,Rajasthan,Jaipur,2736,9,7586.02,2-Wheeler,TRUE,FALSE,CAR003,20770.97,2022-01-31 00:00:00,1,Low
RTE001369,Tamil Nadu,Coimbatore,Bihar,Muzaffarpur,2776,12,7624.13,Medium Truck,FALSE,TRUE,CAR001,16094.19,2024-04-14 00:00:00,6,High
RTE001370,Bihar,Bhagalpur,Goa,Margao,68,11,3156.3,Pickup Van,FALSE,TRUE,CAR008,489.6,2022-03-31 00:00:00,9,Low
RTE001371,Telangana,Warangal,Himachal Pradesh,Solan,3893,14,3377.99,Heavy Truck,FALSE,FALSE,CAR008,24707.87,2022-03-22 00:00:00,9,Critical
RTE001372,Assam,Dibrugarh,Jharkhand,Jamshedpur,976,9,3908.58,3-Wheeler,FALSE,TRUE,CAR006,4959.78,2022-12-09 00:00:00,4,Low
RTE001373,Assam,Tezpur,Tamil Nadu,Madurai,3721,7,3583.77,Heavy Truck,TRUE,TRUE,CAR005,15505.68,2024-06-21 00:00:00,5,Critical
RTE001374,Gujarat,Rajkot,Bihar,Muzaffarpur,2586,2,254.81,Container Truck,TRUE,FALSE,CAR007,17730.61,2023-01-03 00:00:00,7,Low
RTE001375,Maharashtra,Pune,Himachal Pradesh,Shimla,1110,10,7385.05,Light Commercial Vehicle,FALSE,TRUE,CAR001,6202.05,2023-07-21 00:00:00,4,High
RTE001376,Tamil Nadu,Salem,Punjab,Jalandhar,2142,5,7040.06,Light Commercial Vehicle,TRUE,FALSE,CAR014,17019.05,2023-09-08 00:00:00,2,High
RTE001377,Assam,Dibrugarh,Bihar,Muzaffarpur,1557,2,2085.28,Refrigerated Truck,TRUE,FALSE,CAR008,11776.87,2022-09-17 00:00:00,8,Critical
RTE001378,Karnataka,Hubli,Assam,Guwahati,789,1,5390.61,Container Truck,FALSE,FALSE,CAR007,6033.61,2023-05-15 00:00:00,1,High
RTE001379,Goa,Vasco,Rajasthan,Ajmer,3875,3,7262.45,Heavy Truck,FALSE,FALSE,CAR011,25057.34,2021-10-13 00:00:00,1,Low
RTE001380,West Bengal,Kolkata,Gujarat,Surat,1528,11,2812.47,Tempo,FALSE,FALSE,CAR005,8754.7,2021-02-18 00:00:00,5,High
RTE001381,Assam,Guwahati,Tamil Nadu,Salem,N/A,1,2952.15,Mini Truck,FALSE,TRUE,CAR009,16462.06,2024-08-23 00:00:00,8,High
RTE001382,Telangana,Warangal,West Bengal,Kolkata,988,9,6762.13,Pickup Van,TRUE,FALSE,CAR005,4373.95,2024-08-30 00:00:00,10,High
RTE001383,Uttarakhand,Haldwani,Punjab,Amritsar,768,8,3512.39,Mini Truck,FALSE,FALSE,CAR002,3699.16,2022-02-01 00:00:00,6,Critical
RTE001384,Madhya Pradesh,Jabalpur,Kerala,Kannur,819,14,4231.75,Refrigerated Truck,FALSE,FALSE,CAR005,5636.78,2022-06-29 00:00:00,1,Critical
RTE001385,Uttarakhand,Haridwar,Maharashtra,Pune,2279,11,5232.57,Pickup Van,TRUE,TRUE,CAR007,10665.35,2023-03-30 00:00:00,2,Low
RTE001386,Punjab,Ludhiana,Karnataka,Mangaluru,637,14,6830.43,Tempo,TRUE,TRUE,CAR015,4067.68,2023-07-20 00:00:00,3,Critical
RTE001387,Bihar,Bhagalpur,Uttarakhand,Rishikesh,3008,8,7339.16,Tempo,TRUE,FALSE,CAR006,14808.89,2021-03-16 00:00:00,10,Medium
RTE001388,Rajasthan,Udaipur,Gujarat,Vadodara,3746,11,7958.46,Heavy Truck,FALSE,FALSE,CAR007,14992.16,2023-11-27 00:00:00,7,Low
RTE001389,Odisha,Sambalpur,Himachal Pradesh,Shimla,2069,9,2910.86,Heavy Truck,TRUE,FALSE,CAR003,9263.46,2022-09-07 00:00:00,1,Critical
RTE001390,Himachal Pradesh,Solan,Uttar Pradesh,Kanpur,58,9,2540.82,3-Wheeler,TRUE,TRUE,CAR002,413.09,2022-10-27 00:00:00,4,Low
RTE001391,Telangana,Warangal,Telangana,Nizamabad,1166,8,7961.56,Container Truck,TRUE,FALSE,CAR001,6805.18,2024-05-11 00:00:00,3,High
RTE001392,Himachal Pradesh,Shimla,Goa,Ponda,977,8,6223.61,Light Commercial Vehicle,TRUE,FALSE,CAR011,6195.02,2024-11-13 00:00:00,10,Low
RTE001393,Tamil Nadu,Trichy,Tamil Nadu,Coimbatore,200,8,3385.89,Pickup Van,FALSE,TRUE,CAR010,1580,2024-10-13 00:00:00,6,Critical
RTE001394,Karnataka,Belagavi,Assam,Guwahati,2071,5,1351.89,Heavy Truck,FALSE,TRUE,CAR007,14590.41,2022-09-08 00:00:00,8,Low
RTE001395,Kerala,Thiruvananthapuram,Jharkhand,Deoghar,423,8,923.4,Medium Truck,TRUE,TRUE,CAR013,2607.28,2024-01-23 00:00:00,9,Medium
RTE001396,Madhya Pradesh,Gwalior,Odisha,Cuttack,2409,1,3882.8,2-Wheeler,FALSE,TRUE,CAR014,18620.03,2024-09-19 00:00:00,2,Critical
RTE001397,Jharkhand,Deoghar,Rajasthan,Jodhpur,2861,7,,Container Truck,FALSE,TRUE,CAR001,11872.58,2021-06-03 00:00:00,1,High
RTE001398,Tamil Nadu,Madurai,Punjab,Ludhiana,1210,7,498.94,Pickup Van,TRUE,TRUE,CAR010,6453.71,2023-05-20 00:00:00,1,Medium
RTE001399,Kerala,Kochi,Himachal Pradesh,Mandi,3809,3,,Heavy Truck,TRUE,FALSE,CAR003,23052.72,2022-01-29 00:00:00,6,Low
RTE001400,Goa,Vasco,Maharashtra,Nashik,3929,1,7798.89,Medium Truck,TRUE,0,CAR012,23267.08,2023-11-07 00:00:00,10,Critical
RTE001401,Punjab,Jalandhar,Maharashtra,Pune,199,6,7837.3,Container Truck,TRUE,TRUE,CAR012,1473.18,2021-12-05 00:00:00,1,High
RTE001402,Odisha,Bhubaneswar,Haryana,Rohtak,2112,11,1433.73,Container Truck,TRUE,FALSE,CAR003,9051.74,2024-02-14 00:00:00,7,High
RTE001403,Bihar,Patna,Delhi,Gurugram,2554,12,1005.78,2-Wheeler,FALSE,TRUE,CAR011,10413.65,2022-03-08 00:00:00,5,Medium
RTE001404,Haryana,Panipat,Assam,Jorhat,2439,8,7501.25,Container Truck,TRUE,TRUE,CAR014,16114.14,2023-11-10 00:00:00,7,High
RTE001405,Telangana,Khammam,Madhya Pradesh,Bhopal,1006,12,6936.33,Light Commercial Vehicle,TRUE,TRUE,CAR003,6294.05,2021-12-22 00:00:00,6,Critical
RTE001406,Tamil Nadu,Madurai,Haryana,Gurugram,820,3,,3-Wheeler,TRUE,FALSE,CAR005,4074.25,2024-03-03 00:00:00,3,Medium
RTE001407,Rajasthan,Jaipur,Haryana,Gurugram,2962,1,5528.84,Container Truck,FALSE,FALSE,CAR010,12297.37,2021-12-23 00:00:00,3,Low
RTE001408,Haryana,Rohtak,Uttar Pradesh,Varanasi,1218,10,3905.68,Refrigerated Truck,FALSE,FALSE,CAR003,9385.1,2023-09-25 00:00:00,10,Low
RTE001409,West Bengal,Kolkata,Madhya Pradesh,Bhopal,2908,7,7220.35,2-Wheeler,FALSE,FALSE,CAR015,11915.91,2023-11-11 00:00:00,5,Medium
RTE001410,Telangana,Khammam,Uttar Pradesh,Kanpur,599,14,1915.65,3-Wheeler,TRUE,FALSE,CAR012,3819.44,2024-09-20 00:00:00,6,Critical
RTE001411,Punjab,Ludhiana,Bihar,Bhagalpur,2950,5,1315.4,Mini Truck,TRUE,FALSE,CAR004,18640.11,2023-02-13 00:00:00,7,Medium
RTE001412,Bihar,Patna,Goa,Margao,1976,2,6496.63,Light Commercial Vehicle,TRUE,TRUE,CAR006,14696.55,2021-02-07 00:00:00,9,High
RTE001413,Uttar Pradesh,Meerut,Bihar,Patna,1277,12,7931.85,Mini Truck,FALSE,FALSE,CAR007,8793.82,2022-11-09 00:00:00,7,Critical
RTE001414,Jharkhand,Ranchi,Punjab,Amritsar,1579,11,4858.8,Heavy Truck,FALSE,TRUE,CAR004,10007.64,2023-03-27 00:00:00,3,Critical
RTE001415,West Bengal,Durgapur,Assam,Jorhat,3360,1,,Refrigerated Truck,FALSE,TRUE,CAR009,13982.63,2024-09-04 00:00:00,7,Medium
RTE001416,Goa,Mapusa,Uttar Pradesh,Varanasi,3846,9,5832.53,Mini Truck,FALSE,TRUE,CAR010,16922.41,2023-01-08 00:00:00,4,Medium
RTE001417,Tamil Nadu,Chennai,Delhi,New Delhi,1407,8,292.96,Mini Truck,FALSE,TRUE,CAR006,8774.6,2023-02-02 00:00:00,3,Medium
RTE001418,Assam,Guwahati,Karnataka,Hubli,3288,7,5134.63,Heavy Truck,TRUE,FALSE,CAR009,19780.3,2021-03-09 00:00:00,6,Critical
RTE001419,Himachal Pradesh,Solan,Himachal Pradesh,Dharamshala,3434,14,1275.26,Heavy Truck,FALSE,FALSE,CAR008,19391.93,2023-09-23 00:00:00,4,Low
RTE001420,Bihar,Gaya,Goa,Panaji,2564,9,2923.2,Heavy Truck,TRUE,TRUE,CAR015,,2023-04-07 00:00:00,1,Medium
RTE001421,Bihar,Gaya,Tamil Nadu,Salem,179,6,3779.49,Heavy Truck,FALSE,TRUE,CAR014,903.31,2024-12-07 00:00:00,7,High
RTE001422,Madhya Pradesh,Ujjain,Haryana,Gurugram,2682,9,1628.64,Light Commercial Vehicle,TRUE,TRUE,CAR004,19195.38,2023-12-27 00:00:00,1,Medium
RTE001423,Uttarakhand,Dehradun,Assam,Guwahati,1342,9,263.47,Refrigerated Truck,FALSE,TRUE,CAR011,9877.85,2021-12-18 00:00:00,5,Critical
RTE001424,Uttarakhand,Roorkee,Maharashtra,Pune,1280,4,3235.06,Container Truck,TRUE,TRUE,CAR001,9849.07,2023-01-24 00:00:00,8,Critical
RTE001425,Punjab,Ludhiana,Uttarakhand,Haldwani,3501,11,680.3,Refrigerated Truck,TRUE,TRUE,CAR005,25629.15,2024-02-15 00:00:00,1,High
RTE001426,Odisha,Sambalpur,Jharkhand,Deoghar,602,1,1175.94,2-Wheeler,TRUE,FALSE,CAR015,3409.2,2021-02-01 00:00:00,2,Critical
RTE001427,West Bengal,Asansol,Haryana,Gurugram,2276,2,7668.73,Light Commercial Vehicle,TRUE,FALSE,CAR015,11744.98,2023-03-11 00:00:00,7,High
RTE001428,Jharkhand,Deoghar,Rajasthan,Kota,515,7,,Pickup Van,TRUE,FALSE,CAR013,2441,2024-10-08 00:00:00,7,Critical
RTE001429,Gujarat,Rajkot,Uttarakhand,Dehradun,TBD,12,7433.06,Light Commercial Vehicle,FALSE,FALSE,CAR005,1120.73,2024-09-21 00:00:00,8,High
RTE001430,Punjab,Patiala,Gujarat,Vadodara,TBD,1,6679.18,2-Wheeler,TRUE,TRUE,CAR002,18928.75,2023-11-13 00:00:00,4,Low
RTE001431,Kerala,Thrissur,West Bengal,Asansol,3254,10,7165.08,Medium Truck,FALSE,TRUE,CAR001,21215.33,2022-11-08 00:00:00,2,High
RTE001432,Karnataka,Hubli,Bihar,Bhagalpur,1035,7,652.67,2-Wheeler,FALSE,TRUE,CAR007,4326.3,2021-10-13 00:00:00,9,Critical
RTE001433,Karnataka,Mysuru,Karnataka,Belagavi,3767,5,207.83,Light Commercial Vehicle,TRUE,FALSE,CAR012,19695.58,2024-06-15 00:00:00,5,Medium
RTE001434,Jharkhand,Dhanbad,Gujarat,Surat,3103,2,6574.61,3-Wheeler,TRUE,TRUE,CAR001,17258.71,2023-11-30 00:00:00,7,High
RTE001435,Rajasthan,Udaipur,Telangana,Warangal,1068,1,4213.09,2-Wheeler,FALSE,TRUE,CAR006,7388.15,2024-10-22 00:00:00,8,Low
RTE001436,Maharashtra,Nashik,Haryana,Panipat,168,13,452.64,Heavy Truck,FALSE,TRUE,CAR001,733.47,2021-11-18 00:00:00,7,Low
RTE001437,Maharashtra,Pune,Odisha,Cuttack,TBD,6,4236.44,2-Wheeler,FALSE,FALSE,CAR006,4860.94,2023-04-12 00:00:00,7,Low
RTE001438,Assam,Dibrugarh,Kerala,Thrissur,1742,2,7949.08,Tempo,TRUE,FALSE,CAR013,9337.46,2022-06-25 00:00:00,10,Low
RTE001439,Tamil Nadu,Salem,Uttar Pradesh,Lucknow,3624,10,5557.77,Refrigerated Truck,TRUE,FALSE,CAR013,27955.33,2022-05-05 00:00:00,1,High
RTE001440,Assam,Jorhat,Himachal Pradesh,Solan,174,10,4872.77,Container Truck,TRUE,FALSE,CAR003,801.64,2024-05-30 00:00:00,10,High
RTE001441,Punjab,Ludhiana,Gujarat,Vadodara,1207,7,302.43,Container Truck,FALSE,TRUE,CAR009,5576.66,2023-10-08 00:00:00,5,High
RTE001442,Telangana,Nizamabad,Assam,Tezpur,3831,1,878.75,3-Wheeler,FALSE,TRUE,CAR010,19461.04,2024-05-26 00:00:00,4,Low
RTE001443,Assam,Tezpur,Tamil Nadu,Chennai,2895,14,,Mini Truck,FALSE,yes,CAR006,14936.18,2024-04-14 00:00:00,4,Medium
RTE001444,Tamil Nadu,Coimbatore,Goa,Panaji,3168,10,791.46,Light Commercial Vehicle,FALSE,TRUE,CAR007,23313.99,2023-02-19 00:00:00,3,High
RTE001445,Delhi,New Delhi,Punjab,Jalandhar,2798,1,6047.28,Tempo,TRUE,TRUE,CAR015,18723.14,2021-11-27 00:00:00,9,Low
RTE001446,Punjab,Ludhiana,Bihar,Gaya,3799,5,1961.31,Light Commercial Vehicle,TRUE,TRUE,CAR011,23726.12,2024-07-08 00:00:00,9,Medium
RTE001447,Rajasthan,Kota,Odisha,Berhampur,3275,9,3862.48,Light Commercial Vehicle,TRUE,FALSE,CAR006,18715.57,2021-07-23 00:00:00,6,Critical
RTE001448,Gujarat,Ahmedabad,Gujarat,Gandhinagar,1472,2,2464.16,Medium Truck,TRUE,1,CAR004,6740.03,2021-11-11 00:00:00,6,Low
RTE001449,Rajasthan,Jodhpur,Bihar,Patna,2125,13,3665.57,Mini Truck,TRUE,TRUE,CAR002,13450.85,2022-11-06 00:00:00,5,Critical
RTE001450,Odisha,Bhubaneswar,Uttar Pradesh,Kanpur,2069,6,7029.23,Refrigerated Truck,FALSE,TRUE,CAR002,11758.51,2021-07-17 00:00:00,1,High
RTE001451,Bihar,Patna,Haryana,Faridabad,2035,6,1126.2,3-Wheeler,TRUE,FALSE,CAR015,8579.91,2024-12-26 00:00:00,8,Low
RTE001452,Gujarat,Surat,Karnataka,Hubli,3850,7,339.15,Mini Truck,TRUE,FALSE,CAR014,18664.08,2023-01-21 00:00:00,9,Medium
RTE001453,Uttarakhand,Rishikesh,Uttar Pradesh,Kanpur,405,5,3873.69,Light Commercial Vehicle,TRUE,TRUE,CAR002,2488.04,2022-12-26 00:00:00,3,Critical
RTE001454,Goa,Mapusa,West Bengal,Howrah,1243,10,5343.36,Medium Truck,TRUE,FALSE,CAR006,5843.54,2021-04-12 00:00:00,3,Critical
RTE001455,Bihar,Darbhanga,Uttar Pradesh,Varanasi,3908,12,5896.86,3-Wheeler,TRUE,FALSE,CAR012,17197.7,2024-09-11 00:00:00,4,Low
RTE001456,Haryana,Ambala,Tamil Nadu,Trichy,3915,2,,3-Wheeler,TRUE,FALSE,CAR001,20087.59,2022-06-08 00:00:00,9,Medium
RTE001457,Uttarakhand,Rishikesh,Maharashtra,Aurangabad,2981,8,287.22,Container Truck,TRUE,TRUE,CAR014,14164.17,2024-03-23 00:00:00,3,Critical
RTE001458,Bihar,Patna,Punjab,Jalandhar,unknown,9,7186.74,Container Truck,FALSE,TRUE,CAR005,5242.98,2022-10-25 00:00:00,2,Critical
RTE001459,Karnataka,Mysuru,West Bengal,Durgapur,3999,13,3736.94,Heavy Truck,TRUE,FALSE,CAR008,17662.65,2023-03-24 00:00:00,8,High
RTE001460,Madhya Pradesh,Ujjain,Uttar Pradesh,Kanpur,3400,6,4704.83,Medium Truck,TRUE,TRUE,CAR012,17819.18,2023-11-30 00:00:00,6,High
RTE001461,Tamil Nadu,Chennai,Madhya Pradesh,Gwalior,535,2,,Heavy Truck,TRUE,TRUE,CAR010,3856.05,2022-04-28 00:00:00,8,Medium
RTE001462,Tamil Nadu,Trichy,Madhya Pradesh,Indore,3027,3,6518.56,Pickup Van,FALSE,TRUE,CAR009,22806.62,2022-08-10 00:00:00,4,High
RTE001463,Goa,Vasco,Odisha,Rourkela,2068,12,1730.43,Light Commercial Vehicle,TRUE,FALSE,CAR006,16387.74,2024-11-24 00:00:00,3,Critical
RTE001464,Gujarat,Ahmedabad,Uttarakhand,Rishikesh,548,8,7013.1,Heavy Truck,TRUE,FALSE,CAR011,3337.14,2021-10-27 00:00:00,7,Low
RTE001465,Haryana,Ambala,Assam,Jorhat,2508,11,6478.49,Refrigerated Truck,FALSE,TRUE,CAR001,13744.15,2022-06-03 00:00:00,8,Critical
RTE001466,Maharashtra,Pune,Karnataka,Belagavi,1835,5,7528.27,Refrigerated Truck,TRUE,TRUE,CAR006,8486.44,2022-11-04 00:00:00,6,Medium
RTE001467,Delhi,New Delhi,Karnataka,Hubli,1453,14,6526.81,3-Wheeler,FALSE,FALSE,CAR003,10531.86,2022-04-27 00:00:00,3,Low
RTE001468,Madhya Pradesh,Jabalpur,Madhya Pradesh,Indore,2145,5,2381.49,Pickup Van,TRUE,TRUE,CAR008,16405.99,2022-07-28 00:00:00,9,Low
RTE001469,Karnataka,Belagavi,West Bengal,Durgapur,3854,13,3112.24,Tempo,TRUE,TRUE,CAR003,25533.01,2023-10-15 00:00:00,9,Low
